gnd,surname,prename,name_complete,gender,biography_1,bibliography_1,alternative_1,biography_alternative_1,bibliography_alternative_1,alternative_2,biography_alternative_2,bibliography_alternative_2,alternative_3,biography_alternative_3,bibliography__alternative_3,alternative_4,biography_alternative_4,bibliography_alternative_4,alternative_5,biography__alternative_5,bibliography_alternative_5
1211433161,Seitz-Hückstädt,Frau Sophie,Seitz-Hückstädt Sophie,female,"Ps. S. Hohenstaedt, Berlin, wurde geboren in Gnesen (Posen) am 12. April 1857. Sie widmete sich von Kindheit an der Malerei und Dichtkunst. Ihre Porträts und Genres, die sie malt, bringt sie meist in Bayern zur Ausstellung. 1887 erhielt sie für ein Glasgemälde eigener Komposition einen Preis auf der Dresdener Ausstellung. Als Schriftstellerin schrieb sie bis jetzt Novellen und Dramen.",‒ Die junge Gräfin. Schausp. ‒ Frithjof. Schausp. ‒ Ihr Geheimnis. Lustsp. ‒ Seine Schuld. Schausp. ‒ Zwei Briefe. Schausp.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
118566865,Selden,Camilla,Selden Camilla,female,"Unter diesem Ps. schrieb Heines letzte Liebe die »Mouche«. Sie war eine geborne Pragerin. Sie ist im August 1896 in Paris gestorben. Heinrich Heines letzte Tage. Erinnergn. Aus dem Franz. 8. (104) Jena 1884, Costenoble. 2.–",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
118890190,Selenka,Lenore Margarete,Selenka Margarete Lenore,female,"München, geboren am 7. Oktober 1860 als Tochter des Kaufmanns Heinemann in Hamburg. Sie zeigte als Kind schon künstlerische und intellektuelle Begabung. Im Iahre 1886 verehelichte sie sich mit dem Dichter und Schriftsteller Dr. Ferdinand Neubürger. Nach erfolgter Scheidung trat sie im Iahre 1893 in eine zweite Ehe mit Professor Dr. Emil Selenka in München und begleitete denselben zweimal auf seinen Reisen nach Ostasien und Iapan zum Zweck zoologischer Forschungen, welche sie nach dessen durch Erkrankung bedingter Rückkehr eine Zeitlang Werke s. Band II.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
117473898,Seler,Frau Dr,Seler Cäcilie,female,"Cäcilie. Die Frau im alten u. im heutigen Mexiko. Nach Überliefrg. u. eigener Anschaug. 8. (26 m. 9 Abbildgn.) Berlin 1893, R. Lesser. –.50",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
127041370,Seleskowitz,Louise,Seleskowitz Louise,female,"Die Schnellküche. Kochbüchl. f. schnelle Zubereitg. schmackhafter Speisen, ob auf d. Iagd, auf Reisen od. am häusl. Herde. 8. (80) Wien 1889, Künast. 1.20","‒ Wiener Kochbuch. 9. Aufl. 8. (518 m. 21 Taf.) Wien 1896, I. Lienhart. 4.25; geb. 5.10",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
117444642,Selhorst,Frau Marie,Selhorst Marie,female,"geborne Derichs, Ps. M. Derichs, Hannover, Schaufelderstrasse 5a I, ist den 7. Februar 1846 in Köln a. Rh. geboren, wo sie Tage des ungetrübtesten Jugendglücks genossen hatte. Nach dem Tode der Eltern – beide starben früh – änderte sich dies und sie wurde vom Schicksal an verschiedene Orte geführt. Vorübergehend verweilte sie in Holland und Belgien zum Unterrichte in der deutschen Sprache, doch zog es sie immer wieder in die Vaterstadt zurück. Ihre liebste Beschäftigung schon als Kind und später als heranwachsendes Mädchen, war das Erzählen selbsterfundener Geschichten und Märchen. Obwohl sie mit dem dreizehnten Iahre ihre erste Erzählung geschrieben hatte, konnte sie ihrem Wunsche nach schriftstellerischer Bethätigung doch erst in altern Iahren gerecht werden. Auch dann nur in beschränktem Masse, da sie als Frau eines königlichen Beamten Hausfrauenund Mutterpflichten zu erfüllen hat. Nur in ihren Erholungsstunden greift sie zur Feder. Ihre Erzählungen u. dgl. fanden in zahllosen Zeitungen Aufnahme.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
118764489,Semmig,Frl. Jeanne Bertha,Semmig Bertha Jeanne,female,"Dresden-Altstadt, Grünestrasse 23 I, geboren am 16. Mai 1867 zu Orleans, wo ihr Vater Friedr. Hermann Semmig deutscher Lehrer am Lycée war. 1848 infolge des Maiaufstandes musste er flüchten und kehrte 1870 nach Leipzig zurück. Nach der Rückkehr wurde Jeanne in Leipzig erzogen, bestand im Iahre 1886 im kgl. Seminar Callenberg ihr Lehrerinnenexamen und ist nach der Wahlfähigkeitsprüfung in den städtischen Schuldienst der Stadt Dresden getreten, wo sie seit 1891 an der 6. Bezirksschule arbeitet. Liebe zur Dichtkunst hat sie als Erbteil von ihrem Vater empfangen, von der frühesten Jugend an hatte sie das Bedürfnis zu »dichten« empfunden, doch ist sie bis jetzt nur sehr wenig herausgetreten. Sie hat eine Novelle in der Leipziger »Illustrierten Zeitung«, Gedichte in Velhagen & Klasings Monatsheften, Jankes Romanzeitung u.a. veröffentlicht.","‒ Gedichte. 16. (136) Leipzig 1897, G. H. Meyer. 2.–; geb. 3.–",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1048593584,Sendtner,Barbara,Sendtner Barbara,female,"geb. Wolf, geboren 1792 in Zürich.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
121269029X,Senga,Auguste,Senga Auguste,female,"Licht u. Dunkel. Erzählg. 16. (323) Stuttgart 1876, Schmidt & Spring. geb. 4.50","‒ Das Vermächtnis der Mutter. Erzählg. 16. (332) Stuttgart 1874, Schmidt & Spring. geb. 3.– ‒ Die Schule des Lebens. 12. (304) Hamburg 1867, Agentur des Rauhen Hauses. 2.–",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1073662462,Senger,Emma,Senger Emma,female,"Poesieen. 16. (173) Hamburg 1863, Jowien. 2.–: geb. 3.–",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1035147289,Sermes,Frl. Carla,Sermes Carla,female,"Schulvorsteherin, Hildesheim, am 13. März 1851 zu Lingen a. Ems geboren, Tochter des Hofrats Dr. Sermes. Sie leitet seit 22 Iahren die katholische höhere Mädchenschule ihres Wohnortes.","‒ Dorothea. Schausp. in 4 Akten. 12. (104) Paderborn 1896, F. Schöningh. 1.–; geb. 2.– ‒ Excelsior. Festsp. 16. (47) Paderborn 1894, Bonifacius Druckerei. –.75 ‒ Frieden. Schausp. in 3 Akten. 12. (64) Paderborn 1896, F. Schöningh. –.60; geb. 1.60 ‒ Geburtstagsscherz in 1 Akte. 12. (8) Münster 1893, A. Russell. –.50 ‒ Muttersegen. 12. (35) Paderborn 1890, F. Schöningh. –.40 ‒ Notburga. Relig. Schausp. 8. (29) Münster 1893, A. Russell. –.70 ‒ Dasselbe. Musikbeilage dazu v. Schneider. 4 (7) 1894. 1.–",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
120952424,Sewell,Anna,Sewell Anna,female,"»Rabe«. Die Lebensgeschichte e. Pferdes, von ihm selbst erzählt. Nach »Black Beauty«, Autobiography of a Horse. 2. Aufl. 8. (144) Stuttgart 1896. Hobbing & Bächle. –.80; kart. 1.–",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
140822747,Seyth,Adyr,Seyth Adyr,female,Biographie s. Ida Thies.,"‒ Traumeskinder. Erzähl. Dichtgn. 8. (138) Dresden 1891, E. Pierson. 2.–; geb. 3.–",Thies Ida,"Ps. Adyr Seyth, Charlottenburg, Westend bei Berlin, Kirschenallee 20, wurde in Berlin geboren, wo ihr Vater als Prediger wirkte. Sie erhielt eine sorgfältige Erziehung, empfing den ersten Unterricht im Elternhause und besuchte dann eine höhere Töchterschule bis 1872, zu welcher Zeit die Eltern nach Charlottenburg zogen. Später trat sie in das Lehrerinnenseminar des Dr. Rauch zu Berlin ein. Darauf legte sie die Staatsprüfung im Augusta-Seminar in Berlin ab und erwarb die Befugnis zum Unterricht in mittleren und höheren Mädchenschulen. Die nächste Zeit benutzte sie zur Vervollständigung verschiedenartiger Kenntnisse und Fertigkeiten. Sie besuchte die Kochschule des Pestalozzi-Fröbelhauses und erlernte die wissenschaftliche Schneiderkunst. Sie nahm auch Malstunden, deklamatorischen Unterricht bei der Schauspielerin Frau Bartsch-Borck und Musikunterricht. I. T. verwertet ihre wissenschaftlichen Kenntnisse und erteilt Unterricht in Sprachen und in den Lehrgegenständen der Oberklassen. Inzwischen sind ihre Eltern nach Westend gezogen. Hier entstand das Erstlingswerk der Schriftstellerin, welches sie 1891 herausgab unter dem Titel »Traumeskinder«. Werke s. Adyr Seyth.",.,.,.,.,.,.,.,.,.,.,.,.,.
1035151855,Sichart v. Sichartshoff,Frl. Sophie von,Sichart v. Sichartshoff Sophie,female,"Kirch-Polkritz bei Hohenberg, Pr. Sa., wurde am 7. Juli 1832 zu Hannover geboren. Ihr Vater","‒ Gedichte. 8. (100) Basel 1896, G. L. Kattentidt. 2.–; geb. 3.20 ‒ Kröte u. Schmetterling. Mähren u. Sagen aus dem östlichen Winkel des Kreises Osterburg i. d. Altm. Märchen. 2. Aufl. 16. (28) Kirch-Polkritz, Selbstverlag. –.50 ‒ Mondveilchen (Lunaria). Gedichte. 8. (25) Ebda. 1897. –.80",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
117275085,Sickenberger,Frl. Therese,Sickenberger Therese,female,"Ps. Th. Singolt, München, Galleriestrasse 22, wurde am 24. Januar 1853 in Weiherhammer auf einem einsamen staatlichen Hüttenwerke bei Weiden in der Oberpfalz geboren. Ihr Vater war Hüttenmeister daselbst. Später zogen die Eltern nach München, wo Th. die Volksschule, dann das Aschersche Institut besuchte. Schon mit 18 Iahren musste sie in fremde Lande als Erzieherin. Sie kam nach Frankreich, in die Champagne, dann nach Italien, nach Rom, Neapel, an die adriatische Küste, weit im Süden. Im Iahre 1882 ereilte sie ihr Schicksal: als Erzieherin in einem königlichen Hause in glänzender Stellung, eine gesicherte Zukunft in Aussicht, erkrankte sie plötzlich an der tückischen Krankheit, dem Gelenkrheumatismus, lag, eine Trostlose, Sterbende, acht Monate lang, erstand trotz alledem zum Leben, jedoch als Krüppel, lernte wieder gehen, lernte leben. »Da nahte sich mir,« schreibt Th. S. selbst, »eine Trösterin, die Poesie; mitten im schrecklichsten Elend, in der Gesellschaft der abschreckendsten Krüppel, fast alle elender als ich selbst, in der orthopädischen Anstalt des berühmten Hessing in Göggingen bei Augsburg, den Wilbrandt so bewundernswert in seinen Rothenburgern verherrlicht hat, entströmte meiner gequälten Seele ein Quell von Liedern, deren Klang mich tröstete. Dort fliesst ein klares Bächlein mit seinen Silberwellen in die Wertach, einen Nebenfluss des Lech. Singolt heisst das Bächlein, dessen Sprudeln mir so liebliche Musik schien. Iahre vergingen im Heilen und Singen, winters in München, sommers in den Bergen. Endlich 1887 konnte ich",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1158082312,Siebelt,Frl. Agnes,Siebelt Agnes,female,"Ps. Silesia, Hermsdorf-Kynast in Schlesien, ebendaselbst am 5. März 1858 geboren, schreibt sie Novellen.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
117338990,Siebenlist,Frl. Ottilie,Siebenlist Ottilie,female,"Wien VIII, Auerspergstrasse 5, am 14. Oktober 1859 zu Pressburg in Ungarn geboren, genoss daselbst ihre Ausbildung und Erziehung und widmete sich alsdann der lyrischen Dichtung und der leichtern Novelle. Vieles davon ist in Pressburger, Wiener und auswärtigen Blättern, deren langjährige Mitarbeiterin sie ist, in der »Gesellschaft«, im »Deutschen Dichterheim« etc. erschienen. Sie ist die Schwester des Chefredakteurs des »Deutschen Dichterheims«, Dr. Aug. Siebenlist.","‒ Gespenster der Erinnerung. 8. (97) Zürich 1897, Verlag von Sterns Litterar. Bulletin der Schweiz. 2.–",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
117413674,Sieber,Elisabeth,Sieber Elisabeth,female,"Im Reich der Winterfee. Weihnachtsfestsp. Leipzig, Ph. Reclam jr. –.20","‒ Rittmeisters Fränzchen. Sololustsp. 8. (12) Berlin 1891, E. Bloch. 1.– ‒ s' Resl von der Kampen-Alm. Solosp. mit Gesang. Leipzig, Ph. Reclam jr. –.20",Trenkler-Sieber Elisabeth,"Basel, Birsigstrasse 83 I, geboren in Dresden am 23. Januar 1866 als Tochter eines Kaufmannes und","‒ Am Silberhochzeitsmorgen. Festsp. 16. (90) Leipzig 1894, Ph. Reclam jr. –.20 ‒ Ausgekniffen. Solosp. Ebda. –.20 ‒ Der Osterhase. Festsp. Ebda. –.20 ‒ Gedenktafeln für Familie u. Haus zur Aufzeichng. alter u. neuer Erinnergn. m. Begleit-Versen. 4. (196 m. farb. Umrahmgn.) Elberfeld 1895, S. Lucas, geb. 12.– ‒ Im Reich der Winterfee. Weihnachtsfestsp. Leipzig, Ph. Reclam jr. –.20 ‒ Karnevalszauber. Fastnachtssp. Ebda. –.20 ‒ Nach dem Hochzeitsfest. Solosp. Ebda. –.20 ‒ Prinzessin Tausendschön. Weihnachtsmärchen. (Manuskript.) –.20 ‒ Rittmeisters Fränzchen. Sololustsp. Berlin 1890, Ed. Bloch. 1.– ‒ 's Resl von der Kampenalm. Solosp. Leipzig 1890, Ph. Reclam jr. –.20 ‒ Was Mütterchen vom Liebling weiss. Erinnerungsblätter a. d. Kindes Lebenslauf m. Begleitversen. 4. (128 m. farb. Ornamenten u. 3 farb. Photogr.-Umrahrmgn.) Elberfeld 1894, S. Lucas. geb. 9.– u. 13.– ‒ Wjera. Drama in 2 Akten. 1896. (Manuskript.) –.20",.,.,.,.,.,.,.,.,.,.,.,.
133892956,Siebert,Anna,Siebert Anna,female,"Ps. Sophie und Clara Rheinau, Worms am Rhein, geboren den 18. Oktober 1846 in Köln. Sie erhielt in dem Institute eines weiblichen religiösen Ordens bis zu ihrem 18. Lebensjahre ihre Erziehung und Ausbildung, die später in deutscher Sprache und Litteratur durch Privatunterricht ergänzt wurde. Werke s. Sophie Rheinau.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
117035572,Siecke,Frl. Hedwig,Siecke Hedwig,female,"Ps. H. Lindendorf, Dresden, Lindenaustrasse 37, geboren am 3. Juni 1847 zu Rohrlack bei Wusterhausen a. D. als die Tochter des dortigen Pfarrers. Nach dem ersten Schulunterricht in ihrem Heimatsdorfe bildete sie sich auf dem Seminar zu Calleberg i. S. zur Lehrerin aus. Nachdem sie zunächst Erzieherin in Werke s. H. Lindendorf.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
116813156,Sieckmann,Margarethe,Sieckmann Margarethe,female,"Minden in Westfalen, Friedrich-Wilhelmstrasse 7, wurde den 24. September 1873 in Minden, Westf., als Tochter eines Kaufmannes geboren. Sie veröffentlichte Gedichte in verschiedenen Zeitschriften u.a. in der »Gesellschaft« und viele lyrischen Gedichte, welche später in einem Bande gesammelt erscheinen sollen.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11735967X,Siedler,Frl. Johanna,Siedler Johanna,female,"Berlin S., Grimmstrasse 32, wurde am 17. Februar 1835 zu Neustettin geboren, wo ihr Vater, der spätere Hofprediger in Stolp i. P. und Konsistorialrat in Posen, Oberlehrer am dortigen Gymnasium war. Talent für die Dichtung zeigte sich frühzeitig bei I., welche sich dem Berufe einer Erzieherin widmete. Als solche kam sie nach Schlesien in die Familie des Freiherrn von Seidlitz, mit der sie innigst befreundet wurde. Hier entstanden auch mehrere ihrer später gedruckten Erzählungen für die Jugend. Ihr Vater hat inzwischen wegen Kränklichkeit eine Landpfarre in Pommern angenommen und I. kehrte dorthin zurück, um den Vater bei dem Unterricht einer jüngeren Schwester zu unterstützen. Da wurde sie selbst von einer Krankheit heimgesucht, die sie 7 Iahre lang an das Bett fesselte. In dieser Zeit diktierte sie die später erschienenen Arbeiten ihrer Schwester. In der Heilanstalt des bekannten Kräuterdoktors Lampe in Goslar fand sie Heilung und konnte nun wieder ihrem Berufe als Erzieherin leben. 1871 ging sie nach Berlin, wo sie als Sprachlehrerin lebte; die englische Sprache hatte sie schon in der Kindheit von ihrer Mutter, einer geborenen Engländerin, erlernt. Zwanzig Iahre lang war I. S. erste Lehrerin an einer höheren Privat-Mädchenschule, und diese Thätigkeit veranlasste sie zur Herausgabe ihrer englischen Schulbücher. Von ihren Dichtungen sind die meisten von Karl Bohm und A. Breda in Musik gesetzt worden. Im April 1894 zwangen sie Alter und Kränklichkeit, namentlich ein schweres Augenleiden, ihren Beruf als Lehrerin, »die einzige Leidenschaft ihres Lebens«, aufzugeben, und seitdem lebt sie in stiller Zurückgezogenheit. Im März 1896 musste sie noch einmal aus derselben heraustreten, da ihr nach dem Tode ihres früheren Schulvorstehers die Behörden sofort die Leitung der Schule übergaben, welche sie jedoch im Laufe des Iahres 1897 jüngeren Händen übertragen hat.","‒ Barbarossa u. sein Knappe. Sedanfestsp. Selbstverlag 1895. 1.– ‒ Bethlehem. Dichtg. Kassel 1889, I. Weber. 3.15 ‒ Das deutsche Iahr. Berlin 1884, Simrock. ‒ Das Geigerlein. Märchendichtung. Komponiert v. K. Bohm. Breslau 1898, Hainauer. U. d. Presse. ‒ Des Kaisers Ahnfrau. Dichtg. Breslau 1895, Hainauer. 4.05 ‒ Die Bremer Stadt-Musikanten. Komponiert von A. Kugler. Kassel 1898, Weber. U. d. Presse. ‒ Die Schneekönigin. Märchendichtg. Breslau 1885, Hainauer. 4.05 ‒ Ein deutsches Haus im grossen Kriege. Selbstverlag 1890.",Siedler Johanna,"Epheu-Ranken. Novellen u. Erzählgn. für die weibl. Iagend. 8. (291) Berlin 1862, Winckelmann & Söhne. 3.–","‒ Festblumen, Erzählungen, Märchen u. Sagen für Kinder. 8. (346 m. 8 Lith.) Ebda. 1870. 3.50 ‒ Festspiel zur Sedanfeier in Mädchenschulen. 8. (34) Ebda. 1880. –.60 ‒ Germanias Huldigung. Festsp. zu Kaisers Geburtstag für Mädchenschulen. 8. (20) Berlin 1891, Potsdam, A. Stein. –.30; Schulausg. –.20 ‒ Gruss der Städte. Festsp. zu Kaisers Geburtstag für Mädchenschulen. 8. (26) Berlin 1895, L. Oehmigkes Verlag. –.50 ‒ Haideblumen. 4 Erzählgn. für die weibl. Jugend. 8. (210) Berlin 1895, Winckelmann & Söhne. 2. Aufl. geb. 3.– ‒ Hänsel u. Gretel. Märchendichtg. (Textbuch.) 12. Aufl. Breslau 1883, Hainauer. –.20 ‒ History of English literature. For the use of ladies' schools and seminaries. Leitfaden für den Unterricht in der engl. Litteraturgeschichte für höhere Mädchenschulen, Lehrerinnen-Bildungsanstalten u. Fortbildungskurse. 6. Aufl. 8. (114) Würzburg, K. W. Krüger. geb. 1.60 ‒ Königin Luise. Dichtg. (Textbuch.) Kassel 1891, I. Weber. –.20 ‒ Miranda. Novellen u. Erzählgn. für Mädchen. 2. Aufl. 8. (242) Berlin 1860, Winckelmann & Söhne. 2.75 ‒ Readings from the best Engl. authors in poetry and prose. For the use of schools and of private students. 8 (396) Ebda. 1886. 3.– ‒ Seeröslein, die Meerjungfrau. Ein Cyklus von Gesängen u. Deklamation als verbind. Text. Frei nach dem Andersenschen Märchen gedichtet. Für 3 stimm. Chor (2 Sopran u. Alt.) Soli u PJanoforte komponiert von Bohm. Op. 343. Vollständ. Textbuch. 8. (27) Breslau 1894, I. Hainauer. –.30 ‒ Unser Wilhelm. Dichtg. Selbstverlag 1896. 1.– ‒ Wilhelm der Grosse. Dichtg. 4. Aufl. Selbstverlag 1897. 1.–",.,.,.,.,.,.,.,.,.,.,.,.
104875913X,Siess,Frau Anna,Siess Anna,female,"geb. Fähndrich, Hamburg, Wandsbecker Chaussee, geboren den 5. August 1854, ist Malerin und Dichterin. Gegenwärtig arbeitet sie an einem Märchenbuche.","‒ Ausgewählte Gedichte. Als Manuskript gedruckt. Hamburg, Verlag der Verfasserin.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
118765272,Sieveking,Amalie Wilhelmine,Sieveking Amalie Wilhelmine,female,"geboren am 25. Juli 1794 in Hamburg, gestorben den 1. April 1859 ebenda.","‒ Arbeit der Frauen in Vereinen für Armenu. Krankenpflege. Ein Briefwechsel zweier Freundinnen. 12. (152) Berlin 1854, Hertz. 1.60 ‒ Aufruf an die christlichen Frauen u. Jungfrauen Deutschlands. 8. (34) Hamburg, Perthes-Besser & Mauke. –.50 ‒ 10. Bericht über die Leistungen des weiblichen Vereins für Armenu. Krankenpflege. 8. (96) Ebda. 1842. 1.25 ‒ Dasselbe. 11. Bericht. 8. (70) Ebda. 1843. 1.50 ‒ Dasselbe. 12. Bericht. 8. (96) Hamburg 1844, Agentur d. Rauhen Hauses. 1.– ‒ Dasselbe. 13. Bericht. 8. (80) Ebda. 1845. 1.– ‒ Dasselbe. 14. Bericht. Den Freunden u. Beförderern gewidmet. 8. (88 u. 7) Ebda. 1847. 1.– ‒ Dasselbe. 15. Bericht. 8. (96) Ebda. 1847. 1.– ‒ Dasselbe. 17. Bericht. 8. (87) Hamburg 1849, Perthes-Besser & Mauke. 1.– ‒ Dasselbe. 18. Bericht. 8. (102) Ebda. 1850. 1.– ‒ Dasselbe. 19. u. 20. Bericht. 8. (183) 1851, 1852, Hamburg, Mauke S. à 1.– ‒ Dasselbe. 21.–26. Bericht. (399) Ebda. 1853–58. à –.60 ‒ Denkwürdigkeiten aus dem Leben v. A. S. in deren Auftrage v. e. Freundin derselben verfasst. 8. (392 m. lith. Portr.) Hamburg 1860, Agentur d. Rauhen Hauses. 3.–; geb. 4.20 ‒ Die Freundin der Armen u. Kranken. Z. Gedächtnis ihres 100jähr. Geburtstages. 12. (36 m. Bildnis) Ebda. 1894. –.20 ‒ Lebensbild aus der inneren Mission. 8. (31) Barmen 1881, Wiemann. 1.80 ‒ Unterhaltungen über einzelne Abschnitte der heiligen Schrift. 12. (510) Leipzig 1855, Gotha, Haendke & L. 4.–; geb. 5.– ‒ Vermächtnis f. meine jungen Freundinnen. 4. Abdr. aus den Unterhaltgn. üb. d. heilige Schrift. 16. (90) Dresden 1885, Dieckmann. geb. m. Goldschn. 1.50 ‒ Vortrag, gehalten in Berlin, 25. April 1849. 8. (36) Hamburg 1850, Perthes-Besser & Mauke. –.50",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1154465411,Sievert,Auguste,Sievert Auguste,female,"Bilder aus dem Alltagsleben. 8. (81) Halle 1860, Mühlmann. –.75","‒ Der grüne Winkel. Erzählg. 8. (223) Ebda. 1862. 2.10 ‒ Drei Erzählungen für Kinder. 8. (175) Halle 1864, Buchhandlung des Waisenhauses. 2.– ‒ Ein Waisenkind. Erzählg. 2. Aufl. 8. (138) Halle 1864, Mühlmann. 1.20 ‒ Gertrud. Erzählg. 8. (182) Ebda. 1860. 1.50",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
117386243,Silling,Frl. Marie Elise,Silling Elise Marie,female,"Dresden, Strehlenerstrasse 55, wurde am 22. Dezember 1845 in Stettin als Tochter des Kaufmanns Albert S. geboren. Seit dem Iahre 1869 vielfach auf Reisen, auch in Stellungen als Gesellschafterin und Erzieherin, siedelte sie nach dem Tode ihres Vaters 1888 mit ihrer Mutter nach Dresden über. 1888 erschien ihr erstes Buch »Familie Schrötter«, dem mehrere andere folgten. M. S. ist Mitarbeiterin verschiedener Frauenzeitungen und Jugendschriften.","‒ Besprechung der Vorträge des Hrn. Professor Fritz Schultze »Üb. das Seelenleben des Weibes«. 8. (18) Leipzig 1896, F. A. Berger. –.20 ‒ Die Familie Schrötter od. Haus u. Welt. Eine Erzählg. für junge Mädchen. 8. (192 m. Illustr.) Berlin 1888, H. I. Meidinger. geb. 3.– ‒ Lotte. Erzählg. f. junge Mädchen. 8. (132 m. Illustr.) Leipzig 1892, G. Wigand. 2.50; geb. 3.– ‒ »Sie lebt.« Ein Frauenschicksal. 2. Aufl. 8. (248) (1895) 1897 Leipzig, F. A. Berger. 2.50; geb. 3.75",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1208775022,Simon,Anna,Simon Anna,female,"geb. Seckel, Ps. Mania Korff, Nordhausen, Grimmelallee 5a, geboren 1864 in Walsrode, Prov. Hannover, ist seit 1889 mit dem Amtsgerichtsrat Simon verheiratet. Sie hatte keine glückliche Jugend, denn sie war vom 7. Iahre an jahrelang an das Krankenlager gefesselt. Ihr Unterricht beschränkte sich demnach auf das Haus. Derselbe war unregelmässig und systemlos. Mit 13 Iahren hatte sie alle Klassiker »verschlungen«. Nachts, wenn sie an Schlaflosigkeit litt – während die Schmerzen sie am Tage quälten – fing die Phantasie an zu arbeiten, da durchlebte sie als Heldin alle die grossen Kämpfe, die wundervollen Siege derer, deren Schicksal sie erfahren hatte; »in diesen Traumstunden«, schreibt A. S., »blieb von dem armen, kranken Kinde nichts übrig, da war ich ein glückliches, beneidenswertes Geschöpf.« Erst später, als sie nach und nach gesundete, begriff sie den Verlust in seiner ganzen Schwere. Sie meinte die wiedergewonnene Gesundheit nicht besser verwerten zu können, als sie anderen, denen sie fehlte, zu widmen; sie wollte Werke s. auch Mania Korff.",‒ Dr. Örtling. Tendenzroman. 8. (210) In Vorbereitg. 3.–; geb. 4.–,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
